"geneAcc","geneSym","logFC","FC","p.val.paired.ttest","adj.pvalue.FDR","significant","status.Live"
"31712030","AUP1",0.55240064369714,1.46652396175399,0.0199967390227147,0.0407134181565469,"yes","up"
"32189394","ATP5B",0.495959966333494,1.41025882635467,0.00709674283855989,0.0196224398371401,"yes","up"
"190358517","RAB11B",0.386588755854707,1.30729864638462,0.000139616007078419,0.00102119136605929,"yes","up"
"10864011","SQRDL",0.0829056547394273,1.05914906920539,0.624722130889202,0.683456690203572,"no","up"
"14043072","HNRNPA2B1",0.143236088804692,1.10437955778445,0.261310344360668,0.334477240781655,"no","up"
"91199540","DLD",0.438666029951467,1.3553505398468,0.000784848614338873,0.00386106731962772,"yes","up"
"226529917","TPI1",-0.510473424692599,0.701992039280808,0.00907522671673106,0.0230025548463678,"yes","down"
"4503139","CTSB",-0.271363981775675,0.828535844371521,0.0213742311272931,0.043085064319583,"no","down"
"213511508","BCAP31",0.688449918306659,1.6115510814237,0.0731539455394197,0.116319317131003,"no","up"
"51873036","OGDH",0.265089413123267,1.20171052497639,0.00667767487285382,0.0190636008137701,"no","up"
"4503483","EEF2",-0.432384789261341,0.741035832730934,0.00154590406610419,0.00608848370650265,"yes","down"
"208973244","YWHAZ",-0.693071825044566,0.618535444587576,5.68572020864517e-06,0.000122817157643702,"yes","down"
"4506031","PPT1",-0.25903729751855,0.835645354979142,0.0220253290214959,0.0437091800736662,"no","down"
"118402586","GLO1",-0.465277421996735,0.724331779030533,0.00096097374811321,0.00455572739846262,"yes","down"
"32455266","PRDX1",-0.392771602624254,0.761664941767004,0.000344982026685368,0.00206256389762305,"yes","down"
"4502101","ANXA1",0.289362712197001,1.22210031488231,0.0151837647755216,0.0332225964319106,"no","up"
"4557395","CA2",-0.797527653429846,0.575334283562353,0.0142506308352283,0.0316015706599711,"yes","down"
"544186032","PDIA6",0.296674001979198,1.22830939463247,0.417581987977546,0.48681913737421,"no","up"
"972781703","ACSL4",0.565419535463722,1.47981777743382,0.00886326653401963,0.0229191538657477,"yes","up"
"316659409","ACTG1",0.0385215362226781,1.02706076248309,0.056145361078842,0.0958214162412237,"no","up"
"34147513","RAB7A",0.222752403876907,1.16695781068521,0.00114358254518291,0.00513609002748817,"no","up"
"110224476","PSAP",-0.339097342709913,0.790535775122463,0.00211867947605074,0.00786060791114477,"no","down"
"4504981","LGALS1",-1.08688193533277,0.470777757352778,0.00478676984127383,0.0145882509448345,"yes","down"
"5031635","CFL1",-0.476980881559175,0.718479609424106,1.91623815346664e-05,0.00024527848364373,"yes","down"
"183076548","HIST2H3D; HIST2H3C; HIST2H3A",-0.424421443446391,0.745137490298261,0.165238699570062,0.231153590655387,"no","down"
"7669492","GAPDH",-0.635163743244757,0.643867732799268,2.26488680406573e-06,0.000122817157643702,"yes","down"
"4506365","RAB2A",0.211287706719521,1.15772107029709,7.79725489364034e-05,0.000688309397507561,"no","up"
"17986258","MYL6",0.83492311665416,1.78376197700148,7.36372916351188e-05,0.0006732552378068,"yes","up"
"19923983","DHRS1",0.473117404017867,1.38810567604953,0.0243677162408907,0.0476193538753284,"yes","up"
"1002623478","ANXA4",0.307382144143336,1.23746021638406,0.144838705352928,0.204854743482594,"no","up"
"5453710","LASP1",-0.261121875785875,0.834438786577049,0.00771878658701218,0.0208000985923696,"no","down"
"5453678","NPC2",-0.248229910879537,0.841928771398442,0.252467432084747,0.326422538453006,"no","down"
"52487191","ERP44",0.208423252852217,1.15542470931657,0.133267722866795,0.190595179072064,"no","up"
"4507879","VDAC1",0.245475248719817,1.18548322532222,0.171317312075227,0.234530651824909,"no","up"
"93141018","H2AFY",-0.0522503304352995,0.964430826044378,0.56966432722791,0.635673576602397,"no","down"
"4506675","RPN1",0.256982002472004,1.19497629751122,0.00274939872480559,0.00977563991041987,"no","up"
"10835063","NPM1",-0.56865703406606,0.674244132091047,0.00534685020541376,0.0157332603745508,"yes","down"
"14165439","HNRNPK",-0.129162390996747,0.914362162314471,0.233271811204156,0.307822596228165,"no","down"
"4885381","HIST1H1B",0.174645538313481,1.12868705896425,0.383370103110245,0.45436456664918,"no","up"
"340138932","APOBR",0.447091128381764,1.36328871721398,0.0519430571450481,0.0898474501968399,"no","up"
"7661678","RAP1B",0.62426535702793,1.54142570734971,0.000487162960709787,0.00271116778134143,"yes","up"
"47933397","LSS",0.922550638433897,1.89546345128342,0.00122198992886759,0.00529875713384187,"yes","up"
"4504517","HSPB1",0.508179837455259,1.42225468902504,0.0998031658736709,0.149412926688069,"no","up"
"38327625","CS",0.0803565605952699,1.05727931376813,0.714672036278336,0.762316838696891,"no","up"
"183227678","PARK7",-0.350697306624433,0.784204971692577,0.000635279202419397,0.00338815574623678,"no","down"
